visit_id,agreement_id,vehicle_dealership_name,customer_id,vehicle_agency_brand_name,branch_division_name,branch_division_id,visit_start_date,visit_end_date,audit_sfctry_score_epse_type,agency_score_give_person_name,block_agncy_cr_line_mark_type,agency_rating_date,audit_score_hms_date,audit_bncl_financed_veh_number,audit_bncl_financed_veh_amount,operation_currency_type,audit_agncy_verif_veh_number,audit_agncy_verif_veh_amount,audit_non_verified_veh_number,audit_non_verified_veh_amount,audit_agncy_found_veh_number,audit_imperfect_veh_number,pend_delivery_paid_veh_number,non_paid_dspsl_sold_veh_number,brand_same_exchange_veh_number,liquidated_vehicles_number,agency_arrive_pend_veh_number,audit_missing_vehicles_number,agency_rej_audit_visit_number,agency_transferred_veh_number,stln_reported_veh_tot_number,agncy_penalty_vehicle_number,audit_non_verified_veh_per,level1_service_group_type,purchase_amount,settlement_days_number,audit_rgtry_new_veh_number,audit_rgtry_prwd_veh_number
5825,NU466,NUEVA AUTOMOTRIZ GK SA DE CV,B4179465,KIA,CC METRO,1851.0,10/12/2021,14/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,14/12/2021,18:58,1,288056.65,MXP,1,288056.65,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,09:14,0.0,12.0,1,0
5827,TAVA7,TECNOLOGIA AUTOMOTRI Z VALLARTA SA DE CV,61033611,SUZUKI,OCCIDENTE,723.0,07/12/2021,09/12/2021,Deficiente,Edgar Aguilar,1,10/12/2021,19:21,16,4987237.24,MXP,16,4987237.24,0,0.0,0,0,0,16,0,0,0,0,0,0,0,0,0,02:05,0.0,12.0,16,0
5828,APVD0,AUTOS PREMIER GK SA DE CV,B5403142,GMC,CC METRO,1851.0,02/12/2021,03/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,06/12/2021,17:43,8,10828218.8,MXP,7,9387708.41,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,07:01,0.0,12.0,8,0
5830,TAV9,TECNOLOGIA AUTOMOTRI Z VALLARTA SA DE CV,61033611,SUZUKI,OCCIDENTE,723.0,07/12/2021,08/12/2021,Deficiente,Edgar Aguilar,1,09/12/2021,17:30,44,14879977.38,MXP,44,14879977.38,0,0.0,0,0,0,44,0,0,0,0,0,0,0,0,0,22:42,0.0,12.0,44,0
5831,APVD1,AUTOS PREMIER GK SA DE CV,B5403142,BUICK,CC METRO,1851.0,02/12/2021,03/12/2021,Satisfactoria,CSC Plan Piso,0,03/12/2021,09:59,4,2411246.2,MXP,4,2411246.2,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,4,0
5833,TAVA8,TECNOLOGIA AUTOMOTRI Z VALLARTA SA DE CV,61033611,SUZUKI,OCCIDENTE,723.0,06/12/2021,09/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,10/12/2021,15:11,56,17878694.47,MXP,51,16451205.09,5,1427489.38,14,0,0,37,0,0,5,0,0,0,0,0,0,21:56,0.0,12.0,56,0
5834,NIS17,AUTOSATELITE GK SA D E CV,B7274710,NISSAN,CC METRO,1851.0,07/12/2021,08/12/2021,Satisfactoria,CSC Plan Piso,0,08/12/2021,11:24,1,255790.02,MXP,1,255790.02,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,1,0
5835,JACDG,AUTOS FAZA SA DE CV,C3049646,JAC MOTORS,NORESTE,815.0,10/12/2021,10/12/2021,Satisfactoria,Edgar Aguilar,0,13/12/2021,20:08,7,3056832.22,MXP,7,3056832.22,0,0.0,4,1,2,0,0,0,0,0,0,0,0,0,0,07:00,0.0,12.0,7,0
5836,TAVA6,TECNOLOGIA AUTOMOTRI Z VALLARTA SA DE CV,61033611,SUZUKI,OCCIDENTE,723.0,06/12/2021,08/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,09/12/2021,14:50,58,19857132.9,MXP,58,19857132.9,0,0.0,1,0,0,57,0,0,0,0,0,0,0,0,0,19:43,0.0,12.0,58,0
5837,AMS03,AUTOMITSU SATELITE S A DE CV,C1245630,MITSUBISHI,CC METRO,1851.0,08/12/2021,09/12/2021,Satisfactoria,CSC Plan Piso,0,09/12/2021,13:31,7,3956596.44,MXP,7,3956596.44,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,7,0
5839,TAVA5,TECNOLOGIA AUTOMOTRI Z VALLARTA SA DE CV,61033611,SUZUKI,OCCIDENTE,723.0,06/12/2021,13/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,14/12/2021,19:17,78,23978627.66,MXP,59,18075721.56,19,5902906.1,1,0,1,57,0,0,17,0,0,2,0,0,2,02:32,0.0,12.0,78,0
5842,NSMA2,"SAN MARCOS MOTORS, S .A. DE C.V.",81024565,MAZDA,OCCIDENTE,723.0,06/12/2021,07/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,08/12/2021,14:14,16,6204394.03,MXP,16,6204394.03,0,0.0,0,0,0,16,0,0,0,0,0,0,0,0,0,01:23,0.0,12.0,16,0
5845,SMM4,"SAN MARCOS MOTORS, S .A. DE C.V.",81024565,MAZDA,OCCIDENTE,723.0,06/12/2021,14/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,15/12/2021,18:50,24,9237572.28,MXP,24,9237572.28,0,0.0,0,0,0,24,0,0,0,0,0,0,0,0,0,06:47,0.0,12.0,24,0
5846,TKCH3,TRACTOCAMIONES KENWO RTH DE CHIHUAHUA SA DE CV,19817409,KENWORTH,NORESTE,815.0,09/12/2021,10/12/2021,Satisfactoria,CSC Plan Piso,0,10/12/2021,15:05,13,30907464.56,MXP,13,30907464.56,0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,13,0
5848,SMM03,"SAN MARCOS MOTORS, S .A. DE C.V.",81024565,MAZDA,OCCIDENTE,723.0,06/12/2021,07/12/2021,Deficiente,Edgar Aguilar,1,07/12/2021,16:28,50,18888405.55,MXP,50,18888405.55,0,0.0,0,0,0,50,0,0,0,0,0,0,0,0,0,06:34,0.0,12.0,50,0
5849,TKCH2,TRACTOCAMIONES KENWO RTH DE CHIHUAHUA SA DE CV,19817409,KENWORTH,NORESTE,815.0,14/12/2021,15/12/2021,Satisfactoria,CSC Plan Piso,0,15/12/2021,09:45,3,369378.7,MXP,3,369378.7,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,3,0
5851,TACO3,TECNOLOGIA AUTOMOTRI Z COLIMA SA DE CV,A2512703,SUZUKI,OCCIDENTE,723.0,01/12/2021,02/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,03/12/2021,09:53,19,6332734.38,MXP,19,6332734.38,0,0.0,0,0,2,14,0,3,0,0,0,0,0,0,0,23:51,0.0,12.0,19,0
5852,KWME1,KENWORTH METROPOLITA NOS SA DE CV,19867321,KENWORTH,CC METRO,827.0,01/12/2021,02/12/2021,Satisfactoria,CSC Plan Piso,0,02/12/2021,10:16,4,10118386.52,MXP,4,10118386.52,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,4,0
5854,TAVM3,TECNOLOGIA AUTOMOTRI Z MORELIA SA DE CV,A8827892,SUZUKI,OCCIDENTE,723.0,06/12/2021,10/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,13/12/2021,20:03,7,1817186.21,MXP,5,1306798.67,2,510387.54,3,0,1,0,0,1,2,0,0,0,0,0,0,09:07,0.0,12.0,7,0
5857,SEPV1,EURO ALEMANA DE PUER TO VALLARTA SA DE C V,A9025803,SEMINUEVOS,OCCIDENTE,723.0,08/12/2021,10/12/2021,Deficiente,Edgar Ricardo Fernández G,1,13/12/2021,22:56,12,3442880.0,MXP,9,2198720.0,3,1244160.0,1,0,0,8,0,0,0,3,0,0,0,0,0,09:22,0.0,6.0,0,12
5860,EURO3,EURO ALEMANA DE PUER TO VALLARTA SA DE C V,A9025803,VOLKSWAGEN,OCCIDENTE,723.0,06/12/2021,07/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,08/12/2021,14:17,42,13980072.98,MXP,42,13980072.98,0,0.0,0,0,0,42,0,0,0,0,0,0,0,0,0,20:05,0.0,12.0,42,0
5863,37135,EURO ALEMANA DE TEPI C SA DE CV,A9027971,SEMINUEVOS,OCCIDENTE,723.0,09/12/2021,10/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,13/12/2021,19:19,1,358400.0,MXP,1,358400.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,08:00,0.0,6.0,0,1
5866,EURO4,EURO ALEMANA DE TEPI C SA DE CV,A9027971,VOLKSWAGEN,OCCIDENTE,723.0,06/12/2021,07/12/2021,Deficiente,Edgar Aguilar,1,08/12/2021,18:24,5,1708655.48,MXP,5,1708655.48,0,0.0,0,0,0,5,0,0,0,0,0,0,0,0,0,00:29,0.0,12.0,5,0
5867,CUA02,AUTO HAUS SA DE CV,17115786,VOLKSWAGEN,CC METRO,1821.0,08/12/2021,09/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,10/12/2021,15:31,67,22783216.43,MXP,67,22783216.43,0,0.0,3,0,63,0,0,1,0,0,0,0,0,0,0,22:32,0.0,5.0,67,0
5869,VOSE2,TECNOLOGIA AUTOMOTRI Z MINERVA SA DE CV,A9370965,SEMINUEVOS,OCCIDENTE,723.0,02/12/2021,06/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,07/12/2021,13:40,11,7110240.0,MXP,10,6141440.0,0,0.0,7,0,0,0,0,3,0,0,0,0,0,0,0,14:35,0.0,6.0,0,11
5870,LIPO2,LIZEN AUTOS S.A. DE C.V.,15907962,PORSCHE,OCCIDENTE,1793.0,13/12/2021,14/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,14/12/2021,18:00,3,6895421.57,MXP,3,6895421.57,0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,07:55,0.0,12.0,3,0
5872,VOMI3,TECNOLOGIA AUTOMOTRI Z MINERVA SA DE CV,A9370965,VOLVO,OCCIDENTE,723.0,03/12/2021,03/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,06/12/2021,16:34,29,27423133.12,MXP,12,12582992.12,17,14840141.0,1,0,0,0,0,11,16,0,0,1,0,0,3,04:16,0.0,12.0,29,0
5873,MICH1,MICHOACAN MOTORS SA DE CV,17634669,CHRYSLER,OCCIDENTE,1795.0,10/12/2021,14/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,14/12/2021,18:59,3,2756581.44,MXP,2,1696560.68,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,09:04,0.0,12.0,3,0
5876,CATR2,CAMIONES Y TRACTOCAM IONES DE MICHOACAN S A DE CV,26447222,MERCEDEZ B CAMI,OCCIDENTE,1795.0,13/12/2021,15/12/2021,Satisfactoria,CSC Plan Piso,0,15/12/2021,15:27,19,24439365.75,MXP,19,24439365.75,0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,19,0
5879,MML01,"CENTRAL DE MOTORES D E MEXICALI,SA DE CV",17211501,SEMINUEVOS,NOROESTE,819.0,07/12/2021,08/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,09/12/2021,16:54,47,10570880.0,MXP,46,10361360.0,1,209520.0,34,1,2,0,0,9,0,0,0,1,0,0,2,22:37,0.0,6.0,0,47
5881,TECLE,TECNOLOGIA AUTOMOTR IZ LEON SA DE CV,B5219843,SEMINUEVOS,OCCIDENTE,723.0,08/12/2021,09/12/2021,Satisfactoria,CSC Plan Piso,0,09/12/2021,14:44,7,922880.0,MXP,7,922880.0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,6.0,0,7
5882,MTJ01,MOTORES DE TIJUANA S A DE CV,17666562,SEMINUEVOS,NOROESTE,819.0,09/12/2021,14/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,14/12/2021,17:42,63,13445760.0,MXP,57,12457680.0,6,988080.0,53,1,0,0,0,3,0,0,0,6,0,0,9,06:32,0.0,6.0,0,63
5883,HYJUA,PENTA MOTRIZ SA DE C V,B1692920,HYUNDAI,NORESTE,842.0,08/12/2021,09/12/2021,Satisfactoria,Edgar Aguilar,0,10/12/2021,18:36,43,14370018.71,MXP,38,11912017.89,5,2458000.82,12,0,0,0,0,26,4,0,0,1,0,0,2,04:37,0.0,5.0,43,0
5886,HYJUV,PENTA MOTRIZ SA DE C V,B1692920,HYUNDAI,NORESTE,842.0,06/12/2021,08/12/2021,Satisfactoria,Edgar Aguilar,0,09/12/2021,16:15,69,23882476.16,MXP,63,21215754.9,6,2666721.26,40,0,0,0,1,22,5,0,0,1,0,0,1,06:17,0.0,5.0,69,0
5887,IZSE2,EURO ALEMANA IZTACAL CO SA DE CV,B5598158,SEMINUEVOS,OCCIDENTE,723.0,13/12/2021,14/12/2021,Deficiente,Edgar Ricardo Fernández G,1,15/12/2021,19:15,7,1180320.0,MXP,0,0.0,7,1180320.0,0,0,0,0,0,0,0,7,0,0,0,0,0,08:57,0.0,6.0,0,7
5889,HYPEN,PENTA MOTRIZ SA DE C V,B1692920,HYUNDAI,NORESTE,842.0,01/12/2021,03/12/2021,Satisfactoria,Edgar Aguilar,0,06/12/2021,18:49,39,13770579.62,MXP,32,10909919.15,7,2860660.47,30,0,2,0,0,0,4,0,0,3,0,0,7,08:53,0.0,5.0,39,0
5890,EUAZ9,EURO ALEMANA IZTACAL CO SA DE CV,B5598158,VOLKSWAGEN,OCCIDENTE,723.0,06/12/2021,07/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,08/12/2021,12:43,11,4928999.79,MXP,11,4928999.79,0,0.0,0,0,0,11,0,0,0,0,0,0,0,0,0,16:44,0.0,12.0,11,0
5891,NHS04,NISSAUTO SONORA SA D E CV,48226998,SEMINUEVOS,NOROESTE,758.0,07/12/2021,09/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,10/12/2021,15:13,88,14850160.0,MXP,80,12406560.0,8,2443600.0,47,0,5,0,0,28,0,0,0,8,0,0,9,21:38,0.0,6.0,0,88
5894,NSH02,NISSAUTO SONORA SA D E CV,48226998,NISSAN,NOROESTE,758.0,06/12/2021,13/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,14/12/2021,16:47,149,56421096.67,MXP,135,48994584.94,14,7426511.73,16,0,37,0,0,82,0,0,0,14,0,0,9,02:59,0.0,12.0,149,0
5896,SECP2,EURO ALEMANA COAPA S A DE CV,B5598492,SEMINUEVOS,OCCIDENTE,723.0,01/12/2021,02/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,03/12/2021,10:03,4,900960.0,MXP,4,900960.0,0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0,23:26,0.0,6.0,0,4
5898,SRNT1,SIERRA NORTE TRUCK C ENTER SA DE CV,B6791655,INTERNATIONAL,NORESTE,842.0,09/12/2021,14/12/2021,Satisfactoria,CSC Plan Piso,0,14/12/2021,10:00,26,33413464.54,MXP,26,33413464.54,0,0.0,13,0,0,0,0,13,0,0,0,0,0,0,0,00:00,0.0,5.0,26,0
5899,EUAC9,EURO ALEMANA COAPA S A DE CV,B5598492,SEAT,OCCIDENTE,723.0,07/12/2021,07/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,08/12/2021,14:19,8,3641009.16,MXP,8,3641009.16,0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,18:46,0.0,12.0,8,0
5900,10044,"OPTIMA AUTOMOTRIZ,SA DE CV",23121513,HONDA,NOROESTE,819.0,06/12/2021,07/12/2021,Satisfactoria,Edgar Aguilar,0,08/12/2021,16:51,50,19494745.65,MXP,44,17337710.13,6,2157035.52,40,0,3,0,0,1,6,0,0,0,0,0,0,03:22,0.0,12.0,50,0
5902,PESE2,TECNOLOGIA AUTOMOTRI Z SANTA FE SA DE CV,B9653691,SEMINUEVOS,OCCIDENTE,723.0,09/12/2021,10/12/2021,Deficiente,Edgar Ricardo Fernández G,1,13/12/2021,22:37,3,577440.0,MXP,3,577440.0,0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,11:21,0.0,6.0,0,3
5903,10160,"OPTIMA AUTOMOTRIZ,SA DE CV",23121513,HONDA,NOROESTE,819.0,08/12/2021,09/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,10/12/2021,15:34,19,7109298.27,MXP,18,6774187.89,1,335110.38,13,0,0,0,0,5,0,0,0,1,0,0,5,02:44,0.0,12.0,19,0
5904,CT003,"COMERCIO AUTOMOTRIZ, SA DE CV",17232646,NISSAN,NOROESTE,819.0,15/12/2021,16/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,16/12/2021,15:11,71,23844504.77,MXP,70,23454878.77,1,389626.0,24,0,0,0,0,46,0,0,0,1,0,0,1,03:59,0.0,12.0,71,0
5905,TASF1,TECNOLOGIA AUTOMOTRI Z SANTA FE SA DE CV,B9653691,PEUGEOT,OCCIDENTE,723.0,09/12/2021,09/12/2021,Deficiente,Edgar Aguilar,1,10/12/2021,19:22,10,3852304.62,MXP,10,3852304.62,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,04:44,0.0,12.0,10,0
5906,10063,"OPTIMA AUTOMOTRIZ,SA DE CV",23121513,HONDA,NOROESTE,819.0,10/12/2021,15/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,15/12/2021,18:54,38,14940570.13,MXP,37,14512060.7,1,428509.43,16,0,8,0,0,13,0,0,0,1,0,0,2,08:56,0.0,12.0,38,0
5907,10036,DAYTONA MOTOS SA DE CV,13856774,HONDA,CC METRO,844.0,06/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,13:12,8,3262129.01,MXP,8,3262129.01,0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,8,0
5908,TCCA3,TECNOLOGIA CAMIONERA SA DE CV,C0368443,ISUZU,OCCIDENTE,723.0,06/12/2021,09/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,10/12/2021,15:14,7,7825830.42,MXP,6,6457941.02,1,1367889.4,0,0,0,6,0,0,1,0,0,0,0,0,0,02:17,0.0,12.0,7,0
5910,MODA1,DAYTONA MOTOS SA DE CV,13856774,HONDA MOTOS,CC METRO,844.0,10/12/2021,14/12/2021,Satisfactoria,CSC Plan Piso,0,14/12/2021,09:34,600,20111251.88,MXP,600,20111251.88,0,0.0,531,0,0,0,0,69,0,0,0,0,0,0,0,00:00,0.0,12.0,600,0
5911,AVCA3,EURO ALEMANA AVILA C AMACHO SA DE CV,C1510550,SEMINUEVOS,OCCIDENTE,723.0,08/12/2021,10/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,13/12/2021,19:27,2,559040.0,MXP,1,437600.0,1,121440.0,1,0,0,0,0,0,0,1,0,0,0,0,0,05:39,0.0,6.0,0,2
5913,10001,DAYTONA MOTOS SA DE CV,13856774,HONDA,CC METRO,844.0,06/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,12:59,13,5749442.02,MXP,13,5749442.02,0,0.0,12,0,0,0,0,1,0,0,0,0,0,0,0,00:00,0.0,12.0,13,0
5914,AVCA2,EURO ALEMANA AVILA C AMACHO SA DE CV,C1510550,VOLKSWAGEN,OCCIDENTE,723.0,09/12/2021,09/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,10/12/2021,15:36,6,2224549.5,MXP,0,0.0,6,2224549.5,0,0,0,0,0,0,6,0,0,0,0,0,0,23:26,0.0,12.0,6,0
5915,KIATJ,INNOVACION MOTORS SA DE CV,B4081135,KIA,NOROESTE,819.0,09/12/2021,13/12/2021,Satisfactoria,CSC Plan Piso,0,13/12/2021,17:00,7,2282206.76,MXP,7,2282206.76,0,0.0,5,0,0,0,0,2,0,0,0,0,0,0,0,00:00,0.0,12.0,7,0
5916,KDMO1,KDM OFF ROAD SA DE C V,B2964258,POLARIS,OCCIDENTE,1795.0,10/12/2021,10/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,13/12/2021,22:42,13,2886016.05,MXP,13,2886016.05,0,0.0,7,0,1,0,0,5,0,0,0,0,0,0,0,11:09,0.0,12.0,13,0
5917,EUCO3,EURO ALEMANA COLIMA SA DE CV,C2233199,SEMINUEVOS,OCCIDENTE,723.0,13/12/2021,14/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,14/12/2021,17:57,4,854560.0,MXP,0,0.0,4,854560.0,0,0,0,0,0,0,0,4,0,0,0,0,0,08:01,0.0,6.0,0,4
5918,OAXCM,CAMIONES OAXACA SA D E CV,97344502,MERCEDEZ B CAMI,SUR,715.0,07/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,22:42,3,3587705.61,MXP,3,3587705.61,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,3,0
5920,EUCO2,EURO ALEMANA COLIMA SA DE CV,C2233199,VOLKSWAGEN,OCCIDENTE,723.0,13/12/2021,14/12/2021,Deficiente,Edgar Aguilar,1,14/12/2021,19:22,8,3500000.0,MXP,0,0.0,8,3500000.0,0,0,0,0,0,0,0,8,0,0,0,0,0,09:25,0.0,12.0,8,0
5922,37257,ENER MANTENIMIENTO I NTEGRAL SA DE CV,88926124,INTERNATIONAL,BCI,95.0,01/12/2021,02/12/2021,Satisfactoria,CSC Plan Piso,0,02/12/2021,11:25,5,3933549.82,MXP,5,3933549.82,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,5,0
5925,GIMSM,GIMSA AUTOMOTRIZ SA DE CV,19641271,SEMINUEVOS,METRO,811.0,06/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,12:27,14,3252080.0,MXP,14,3252080.0,0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,6.0,0,14
5926,ESME1,ESMERALDA AUTOS KORE ANOS SA DE CV,C3054161,KIA,OCCIDENTE,723.0,10/12/2021,13/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,14/12/2021,18:20,78,29844754.85,MXP,0,0.0,78,29844754.85,0,0,0,0,0,0,78,0,0,0,0,0,0,01:51,0.0,12.0,78,0
5928,GIM01,GIMSA AUTOMOTRIZ SA DE CV,19641271,FORD,METRO,811.0,06/12/2021,07/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,07/12/2021,13:42,50,32455220.0,MXP,45,29921660.0,2,1221915.0,28,0,11,0,0,6,0,1,0,1,0,0,2,03:03,0.0,12.0,50,0
5929,NEAA3,EURO ALEMANA AMERICA S SA DE CV,C4444639,VOLKSWAGEN,OCCIDENTE,723.0,06/12/2021,13/12/2021,Deficiente,Edgar Aguilar,1,14/12/2021,19:21,59,19711381.02,MXP,59,19711381.02,0,0.0,0,0,0,59,0,0,0,0,0,0,0,0,0,00:49,0.0,12.0,59,0
5935,10088,AUTOCIRC SA DE CV,22152274,HONDA,CC METRO,1853.0,06/12/2021,07/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,08/12/2021,14:22,15,6178397.62,MXP,14,5848675.09,1,329722.53,7,0,0,0,0,7,0,0,0,1,0,0,6,01:58,0.0,12.0,15,0
5937,ADCS1,AUTOMOTRIZ DEL CENTR O SA DE CV,23944992,SEMINUEVOS,OCCIDENTE,1802.0,09/12/2021,13/12/2021,Satisfactoria,CSC Plan Piso,0,13/12/2021,15:11,9,1859600.0,MXP,9,1859600.0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,6.0,0,9
5940,ATCE1,AUTOMOTRIZ DEL CENTR O SA DE CV,23944992,CHEVROLET,OCCIDENTE,1802.0,09/12/2021,14/12/2021,Deficiente,Edgar Ricardo Fernández G,1,14/12/2021,19:03,11,4102051.59,MXP,6,2511677.59,2,531024.04,6,0,0,0,0,0,0,1,0,1,0,0,9,09:00,0.0,12.0,11,0
5950,C9453,CEVER AZCAPOTZALCO S A DE CV,33809453,FORD,CC METRO,1853.0,01/12/2021,02/12/2021,Satisfactoria,Edgar Aguilar,0,03/12/2021,16:15,2,975796.0,MXP,2,975796.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,06:29,0.0,12.0,2,0
5953,10075,COLIMAUTOS SA DE CV,48631539,HONDA,CC METRO,1853.0,01/12/2021,02/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,03/12/2021,15:35,20,8228411.06,MXP,13,5637206.62,7,2591204.44,5,0,8,0,0,0,7,0,0,0,0,0,0,04:13,0.0,12.0,20,0
5955,10131,ALDEN SANTA CLARA SA DE CV,71348380,HONDA,CC METRO,1852.0,06/12/2021,07/12/2021,Satisfactoria,Edgar Aguilar,0,08/12/2021,17:54,69,28131756.48,MXP,69,28131756.48,0,0.0,32,0,16,0,0,21,0,0,0,0,0,0,0,04:06,0.0,12.0,69,0
5957,PALMM,PALMAS MOTORS SA DE CV,72762632,SUZUKI,BAJIO,810.0,01/12/2021,02/12/2021,Satisfactoria,CSC Plan Piso,0,02/12/2021,11:31,33,9794097.89,MXP,33,9794097.89,0,0.0,29,0,0,0,0,4,0,0,0,0,0,0,0,00:00,0.0,12.0,33,0
5958,SNGER,ALDEN GERMANIA SA DE CV,77278090,SEMINUEVOS,CC METRO,1852.0,09/12/2021,10/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,13/12/2021,19:28,19,6530480.0,MXP,17,5698640.0,0,0.0,11,0,0,0,0,6,0,0,0,0,0,0,0,03:24,0.0,6.0,0,19
5959,HYVAL,CEVER VALLEJO SA DE CV,B1171533,HYUNDAI,CC METRO,1853.0,01/12/2021,02/12/2021,Satisfactoria,Edgar Aguilar,0,03/12/2021,16:39,54,17259578.54,MXP,48,15238494.31,6,2021084.23,48,0,0,0,0,0,2,0,0,4,0,0,7,04:26,0.0,5.0,54,0
5960,PIOMA,PIOMIKRON AUTOMOTRIZ SA DE CV,A1807482,SUZUKI,BAJIO,810.0,03/12/2021,06/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,07/12/2021,14:06,17,4623794.65,MXP,16,4353025.9,1,270768.75,5,0,2,8,0,1,0,1,0,0,0,0,0,23:28,0.0,12.0,17,0
5961,GER01,ALDEN GERMANIA SA DE CV,77278090,AUDI,CC METRO,1852.0,08/12/2021,14/12/2021,Satisfactoria,CSC Plan Piso,0,14/12/2021,09:39,4,4401273.22,MXP,4,4401273.22,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,4,0
5962,HYAER,CEVER AEROPUERTO SA DE CV,B1480107,HYUNDAI,CC METRO,1853.0,09/12/2021,14/12/2021,Satisfactoria,Edgar Aguilar,0,15/12/2021,18:07,39,12993942.72,MXP,33,10041350.82,6,2952591.9,28,0,0,0,0,5,5,0,0,1,0,0,2,00:18,0.0,12.0,39,0
5963,AUSUE,AUTOS SUECOS DEL BAJ IO SA DE CV,A5956019,VOLVO,BAJIO,810.0,01/12/2021,02/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,03/12/2021,10:16,19,20328919.4,MXP,10,11334348.4,9,8994571.0,9,0,1,0,0,0,9,0,0,0,0,0,0,20:27,0.0,12.0,19,0
5965,C4560,CEVER ECHEGARAY SA D E CV,B3204560,KIA,CC METRO,1853.0,06/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,12:37,33,11011996.15,MXP,33,11011996.15,0,0.0,18,0,0,0,0,15,0,0,0,0,0,0,0,00:00,0.0,12.0,33,0
